OrderID,OrderDate,ShipDate,ShipMode,CustomerName,Segment,City,State,Region,Category,ProductName,Sales,Quantity,Discount,Profit,OrderYear,OrderMonth,OrderDayOfWeek,ShippingDays,ProfitMargin
ORD-14372,2021-05-19 05:16:50,2021-05-29 05:16:50,Express,David Knox,Consumer,Ericmouth,KY,East,Furniture,Chair,850.0,4,0.15,150.38123524324783,2021,5,Wednesday,10,17.691910028596578
ORD-14373,2022-03-04 23:45:03,2022-03-06 23:45:03,Next-Day,Patricia Schmidt,Corporate,Lake William,ME,North,Clothing,T-Shirt,20.0,1,0.2,1.1899464491624925,2022,3,Friday,2,5.9497322455149755
ORD-14374,2023-11-15 00:54:02,2023-11-18 00:54:02,Standard,Suzanne Case,Corporate,Port Brandy,GU,West,Clothing,Shoes,72.0,1,0.2,11.947248360634005,2023,11,Wednesday,3,16.593400500650095
ORD-14375,2023-01-12 14:24:52,2023-01-17 14:24:52,Standard,Jeremy Fisher,Consumer,Michaelburgh,NE,South,Office Supplies,Pens,14.25,3,0.05,2.075534532356439,2023,1,Thursday,5,14.565154612005527
ORD-14376,2023-11-25 15:44:53,2023-11-30 15:44:53,Next-Day,Jennifer Martin,Home Office,West Michelleview,WI,South,Electronics,Laptop,2280.0,2,0.05,643.3016372564941,2023,11,Saturday,5,28.214984090184736
ORD-14377,2023-09-09 22:39:57,2023-09-15 22:39:57,Express,Andrew Booth,Corporate,Lake Thomas,DC,West,Clothing,T-Shirt,112.5,5,0.1,25.249659231960084,2023,9,Saturday,6,22.44414153932057
ORD-14378,2021-07-02 10:20:37,2021-07-05 10:20:37,Standard,Timothy Stevens,Consumer,Melissafort,RI,East,Furniture,Chair,1187.5,5,0.05,106.79659583374108,2021,7,Friday,3,8.993397543886413
ORD-14379,2022-05-14 09:38:45,2022-05-19 09:38:45,Standard,Cindy Stephenson,Corporate,Fergusonport,SC,North,Furniture,Sofa,665.0,1,0.05,132.4714547265389,2022,5,Saturday,5,19.920519507720254
ORD-14380,2022-01-04 12:27:26,2022-01-09 12:27:26,Next-Day,Erica Anderson,Home Office,Skinnerville,MA,North,Electronics,Laptop,1020.0,1,0.15,195.9769482604608,2022,1,Tuesday,5,19.21342630002634
ORD-14381,2023-08-09 11:19:07,2023-08-18 11:19:07,Next-Day,Brandon Rangel,Consumer,Kimbury,KS,West,Clothing,T-Shirt,75.0,3,0.0,9.1173882843404,2023,8,Wednesday,9,12.15651771229178
ORD-14382,2022-10-21 20:00:27,2022-10-27 20:00:27,Standard,Tammy Baxter,Consumer,South Joanna,CO,North,Electronics,Headphones,712.5,5,0.05,97.92185238459508,2022,10,Friday,6,13.743417878520372
ORD-14383,2022-06-22 01:04:44,2022-06-26 01:04:44,Standard,Anthony Hudson,Home Office,West Barry,WV,South,Furniture,Chair,900.0,4,0.1,209.29517464877316,2022,6,Wednesday,4,23.2550194053934
ORD-14384,2022-10-15 03:33:27,2022-10-21 03:33:27,Next-Day,Danielle Solis,Corporate,Lake Nicholasbury,GU,South,Electronics,Laptop,2880.0,3,0.2,748.0975516657306,2022,10,Saturday,6,25.97560943282885
ORD-14385,2021-08-14 00:37:22,2021-08-23 00:37:22,Express,Charles Smith,Home Office,Robertfort,TN,West,Electronics,Tablet,810.0,2,0.1,220.5991297082149,2021,8,Saturday,9,27.234460457770687
ORD-14386,2022-08-18 06:56:11,2022-08-21 06:56:11,Standard,Randy Gilbert,Consumer,Bettyberg,CO,South,Office Supplies,Notebook,47.5,5,0.05,10.782430123957695,2022,8,Thursday,3,22.699852892064627
ORD-14387,2022-10-14 02:10:39,2022-10-23 02:10:39,Next-Day,Shane Reynolds,Consumer,Justinburgh,AL,East,Office Supplies,Pens,18.0,4,0.1,2.612324961325311,2022,10,Friday,9,14.51291645100101
ORD-14388,2023-09-05 08:32:53,2023-09-10 08:32:53,Next-Day,Michael Morales,Home Office,Jesusmouth,SC,South,Office Supplies,Notebook,38.0,4,0.05,2.574335770503692,2023,9,Tuesday,5,6.774567816936701
ORD-14389,2022-07-29 20:44:52,2022-07-31 20:44:52,Standard,Juan Waters,Consumer,Jamesmouth,KY,North,Electronics,Laptop,5400.0,5,0.1,1526.842633281516,2022,7,Friday,2,28.274863579282094
ORD-14390,2021-12-12 14:52:31,2021-12-22 14:52:31,Next-Day,Judith Rowe,Consumer,Lake Meghanton,MS,East,Office Supplies,Pens,22.5,5,0.1,4.4473098855421735,2021,12,Sunday,10,19.76582171264229
ORD-14391,2023-09-15 10:10:05,2023-09-22 10:10:05,Express,Gabriella Phillips MD,Consumer,West Susan,WY,East,Furniture,Bookshelf,810.0,5,0.1,109.02036391253792,2023,9,Friday,7,13.459304186716459
ORD-14392,2023-07-15 15:18:59,2023-07-21 15:18:59,Standard,Danny Cisneros,Consumer,Port Patriciaburgh,WV,West,Electronics,Monitor,1500.0,5,0.0,243.48737100769145,2023,7,Saturday,6,16.232491400501942
ORD-14393,2023-08-16 03:24:46,2023-08-20 03:24:46,Standard,Nicole Payne,Home Office,Lorettatown,NV,South,Furniture,Chair,200.0,1,0.2,28.272147389522694,2023,8,Wednesday,4,14.136073694690667
ORD-14394,2021-10-24 13:11:40,2021-10-30 13:11:40,Standard,Tommy Jones,Consumer,Ericastad,MN,South,Electronics,Headphones,255.0,2,0.15,47.49196528672572,2021,10,Sunday,6,18.624300112368424
ORD-14395,2022-04-02 12:52:46,2022-04-07 12:52:46,Express,Gail Reynolds,Home Office,Port Cherylview,CT,North,Furniture,Bookshelf,324.0,2,0.1,89.78890094578718,2022,4,Saturday,5,27.712623748614213
ORD-14396,2022-05-06 07:33:02,2022-05-10 07:33:02,Express,Melissa Williams,Corporate,West Tannerport,MI,East,Office Supplies,Notebook,19.0,2,0.05,5.5115310164949065,2022,5,Friday,4,29.0080579800254
ORD-14397,2023-11-06 06:18:14,2023-11-09 06:18:14,Next-Day,Holly Velazquez,Home Office,North Sandra,IL,West,Office Supplies,Stapler,25.5,2,0.15,2.9016798711743093,2023,11,Monday,3,11.379136749256933
ORD-14398,2022-07-29 02:31:33,2022-08-04 02:31:33,Next-Day,Jeffrey Schwartz,Corporate,East Robert,CA,North,Clothing,Jacket,360.0,3,0.0,65.65706665172041,2022,7,Friday,6,18.238074069871676
ORD-14399,2022-06-26 00:27:59,2022-06-29 00:27:59,Next-Day,Joann Swanson,Consumer,Moorebury,NJ,South,Office Supplies,Pens,15.0,3,0.0,4.311889744261965,2022,6,Sunday,3,28.745931626496702
ORD-14400,2021-12-20 23:09:16,2021-12-23 23:09:16,Standard,Joshua Grant,Consumer,Michaelhaven,MD,East,Office Supplies,Printer Ink,72.0,2,0.2,19.74910218347793,2021,12,Monday,3,27.42930858778283
ORD-14401,2022-10-30 16:12:04,2022-11-01 16:12:04,Next-Day,Meghan Craig,Corporate,Lake Austinshire,MD,West,Office Supplies,Pens,13.5,3,0.1,1.867348885368944,2022,10,Sunday,2,13.832213964671272
ORD-14402,2021-10-17 22:47:57,2021-10-19 22:47:57,Standard,Curtis Costa,Home Office,New Trevor,LA,South,Clothing,Jeans,135.0,2,0.1,24.56683042317407,2021,10,Sunday,2,18.19765216517933
ORD-14403,2021-06-24 03:27:47,2021-06-27 03:27:47,Express,Anthony Young,Corporate,West Stevenport,ND,North,Clothing,Shoes,180.0,2,0.0,38.22812057363959,2021,6,Thursday,3,21.237844763015122
ORD-14404,2023-01-29 22:01:17,2023-01-31 22:01:17,Express,Suzanne Perez,Consumer,Shawnville,AS,West,Clothing,Jeans,71.25,1,0.05,7.5214533137293,2023,1,Sunday,2,10.556425703331557
ORD-14405,2021-07-25 14:25:35,2021-08-04 14:25:35,Standard,Andrew Flores,Consumer,Heatherton,MN,East,Furniture,Bookshelf,720.0,4,0.0,136.4814965468503,2021,7,Sunday,10,18.955763409258438
ORD-14406,2021-04-18 06:20:03,2021-04-27 06:20:03,Standard,Jeffrey Espinoza,Home Office,Lake Mathew,PR,North,Furniture,Bookshelf,540.0,3,0.0,108.62857011974197,2021,4,Sunday,9,20.116401873989037
ORD-14407,2021-03-03 18:23:23,2021-03-09 18:23:23,Next-Day,Michael Nguyen,Consumer,East Karen,CA,East,Office Supplies,Notebook,50.0,5,0.0,14.54339552610277,2021,3,Wednesday,6,29.086791051623806
ORD-14408,2023-02-21 09:18:57,2023-02-23 09:18:57,Next-Day,Mary Dixon,Home Office,New Rhonda,MS,South,Furniture,Chair,1062.5,5,0.15,201.5593833724016,2023,2,Tuesday,2,18.970294905619944
ORD-14409,2021-07-03 06:43:23,2021-07-13 06:43:23,Standard,Rachel Harding,Consumer,Port Troyfurt,PR,West,Electronics,Headphones,600.0,5,0.2,45.55800791951237,2021,7,Saturday,10,7.593001319906073
ORD-14410,2022-10-05 14:39:58,2022-10-06 14:39:58,Express,Andrea Fields,Corporate,East Julie,CA,East,Electronics,Monitor,270.0,1,0.1,43.33191072413367,2022,10,Wednesday,1,16.04885582369377
ORD-14411,2022-09-07 05:10:52,2022-09-08 05:10:52,Standard,Alexis Rivera,Consumer,New Jon,NM,East,Office Supplies,Notebook,40.0,4,0.0,9.943884491578627,2022,9,Wednesday,1,24.859711228325075
ORD-14412,2022-01-19 23:21:54,2022-01-27 23:21:54,Standard,Jennifer Barker,Consumer,Port Christina,SD,North,Furniture,Bookshelf,513.0,3,0.05,36.47894615651272,2022,1,Wednesday,8,7.110905683516883
ORD-14413,2021-04-11 06:34:46,2021-04-18 06:34:46,Next-Day,Stephanie Guerrero,Home Office,Wesleymouth,IA,West,Office Supplies,Notebook,47.5,5,0.05,10.139219713516155,2021,4,Sunday,7,21.345725712216208
ORD-14414,2021-04-10 17:07:05,2021-04-12 17:07:05,Next-Day,Gerald Dominguez,Home Office,Kellyburgh,FM,South,Furniture,Sofa,2520.0,4,0.1,519.1878690560925,2021,4,Saturday,2,20.602693216503432
ORD-14415,2021-05-20 06:25:54,2021-05-29 06:25:54,Express,Jennifer Evans,Consumer,Larryview,SD,East,Office Supplies,Notebook,42.5,5,0.15,6.996960394999436,2021,5,Thursday,9,16.46343622314071
ORD-14416,2022-01-16 01:34:28,2022-01-26 01:34:28,Express,Robert Clark,Home Office,Hallmouth,IA,West,Clothing,Jacket,408.0,4,0.15,57.1810219173908,2022,1,Sunday,10,14.014956352267316
ORD-14417,2021-07-31 03:46:41,2021-08-09 03:46:41,Standard,Rebecca Hudson,Corporate,North Iantown,KS,North,Clothing,Shoes,90.0,1,0.0,8.960602212540628,2021,7,Saturday,9,9.956224680490074
ORD-14418,2022-08-31 10:03:02,2022-09-06 10:03:02,Standard,Veronica Mills,Corporate,Parkborough,IN,West,Furniture,Chair,850.0,4,0.15,123.584866879302,2022,8,Wednesday,6,14.539396103430189
ORD-14419,2021-03-28 11:53:55,2021-03-30 11:53:55,Next-Day,Dr. Andrew Robinson II,Home Office,Lake Stephen,WV,East,Clothing,T-Shirt,22.5,1,0.1,3.31050159976403,2021,3,Sunday,2,14.713340442741762
ORD-14420,2023-12-22 04:49:33,2023-12-25 04:49:33,Next-Day,Lori Harper,Home Office,Josephmouth,DE,East,Office Supplies,Printer Ink,72.0,2,0.2,16.269396398719415,2023,12,Friday,3,22.59638388679646
ORD-14421,2023-10-13 11:02:05,2023-10-17 11:02:05,Standard,Dillon Thomas,Consumer,Annettemouth,HI,South,Clothing,Jacket,108.0,1,0.1,6.046715884430021,2023,10,Friday,4,5.59881100405003
ORD-14422,2023-04-28 06:34:04,2023-04-29 06:34:04,Next-Day,Tanner Chandler,Consumer,Wrightstad,VA,West,Office Supplies,Notebook,20.0,2,0.0,2.331626762745335,2023,4,Friday,1,11.658133813143767
ORD-14423,2023-10-01 10:40:39,2023-10-04 10:40:39,Standard,Jordan Chavez,Corporate,North Jennifer,NC,East,Clothing,Jeans,270.0,4,0.1,59.38542548016056,2023,10,Sunday,3,21.994602029607638
ORD-14424,2023-05-27 19:48:10,2023-06-05 19:48:10,Express,Theresa Harris,Corporate,Lake Maryshire,AS,South,Electronics,Tablet,1530.0,4,0.15,375.7348198719673,2023,5,Saturday,9,24.55783136416482
ORD-14425,2021-10-06 10:21:27,2021-10-14 10:21:27,Express,Michael Page,Home Office,West Jamesport,MN,North,Furniture,Sofa,700.0,1,0.0,141.76277148727848,2021,10,Wednesday,8,20.25182449815371
ORD-14426,2023-07-20 15:48:59,2023-07-22 15:48:59,Next-Day,Nicholas Pham,Corporate,South Sarafurt,UT,North,Furniture,Sofa,1890.0,3,0.1,207.93318420385583,2023,7,Thursday,2,11.00175577797597
ORD-14427,2021-12-13 12:31:08,2021-12-21 12:31:08,Next-Day,Jessica Davenport,Corporate,Morrisburgh,MO,South,Furniture,Sofa,630.0,1,0.1,42.17081620465267,2021,12,Monday,8,6.693780349934244
ORD-14428,2023-05-19 05:14:31,2023-05-29 05:14:31,Standard,Amy Mcgee,Consumer,Walterbury,KS,South,Electronics,Laptop,1080.0,1,0.1,162.91232467074917,2023,5,Friday,10,15.084474506536882
ORD-14429,2022-04-17 00:53:23,2022-04-27 00:53:23,Standard,Elizabeth Rose,Home Office,Glennshire,IN,North,Furniture,Sofa,2100.0,3,0.0,274.99469496310667,2022,4,Sunday,10,13.094985474427414
ORD-14430,2022-01-24 14:06:18,2022-01-25 14:06:18,Standard,Brandon Reynolds,Corporate,Deborahville,TN,South,Furniture,Sofa,3325.0,5,0.05,932.4427152003634,2022,1,Monday,1,28.043389930829566
ORD-14431,2022-08-16 17:24:12,2022-08-20 17:24:12,Next-Day,Deanna Clark,Consumer,South Thomas,TX,West,Electronics,Monitor,765.0,3,0.15,64.81465153144912,2022,8,Tuesday,4,8.472503468152208
ORD-14432,2023-07-04 08:09:01,2023-07-09 08:09:01,Next-Day,James Meadows,Corporate,Port Jessicashire,AL,South,Electronics,Laptop,1020.0,1,0.15,304.41208785278053,2023,7,Tuesday,5,29.844322338478634
ORD-14433,2022-02-13 06:18:25,2022-02-14 06:18:25,Standard,Jennifer Bowers,Home Office,Lake Kimberly,PW,West,Office Supplies,Pens,17.0,4,0.15,2.928990421988443,2022,2,Sunday,1,17.229355422447938
ORD-14434,2021-09-11 19:35:28,2021-09-17 19:35:28,Next-Day,Douglas Jones,Corporate,East Ashleystad,AS,East,Office Supplies,Printer Ink,180.0,4,0.0,38.16200487749462,2021,9,Saturday,6,21.20111382071256
ORD-14435,2021-01-07 21:03:29,2021-01-13 21:03:29,Next-Day,David Meyer,Home Office,Englishborough,SC,North,Office Supplies,Notebook,28.5,3,0.05,5.43074984937323,2021,1,Thursday,6,19.055262628711148
ORD-14436,2022-12-03 12:55:14,2022-12-09 12:55:14,Express,Eugene Flores,Home Office,Meganbury,ID,North,Furniture,Sofa,630.0,1,0.1,152.59148241368484,2022,12,Saturday,6,24.220870224355977
ORD-14437,2022-03-08 01:01:33,2022-03-16 01:01:33,Standard,James Campos,Home Office,Lake Zachary,ME,East,Furniture,Bookshelf,180.0,1,0.0,33.93173260509614,2022,3,Tuesday,8,18.850962558282017
ORD-14438,2021-09-12 20:15:05,2021-09-17 20:15:05,Express,Taylor Stuart,Corporate,West Cathyhaven,CA,North,Office Supplies,Notebook,20.0,2,0.0,4.964186787387122,2021,9,Sunday,5,24.820933935694566
ORD-14439,2022-02-22 08:34:31,2022-02-24 08:34:31,Express,Julie Nelson,Consumer,Carmenside,PA,North,Clothing,Jacket,570.0,5,0.05,95.35356476269514,2022,2,Tuesday,2,16.728695572373308
ORD-14440,2022-04-09 19:55:54,2022-04-19 19:55:54,Next-Day,Dr. Andrew Costa,Home Office,East Sarahshire,FM,North,Clothing,Jeans,300.0,5,0.2,42.20059531259084,2022,4,Saturday,10,14.06686510415006
ORD-14441,2021-08-22 19:15:42,2021-08-29 19:15:42,Express,Joshua Weiss,Corporate,North Jordanmouth,AS,North,Furniture,Chair,850.0,4,0.15,127.73826085771428,2021,8,Sunday,7,15.028030689125178
ORD-14442,2022-08-11 19:11:53,2022-08-17 19:11:53,Standard,Patricia Ellis,Corporate,Maxwellport,TN,South,Clothing,Jacket,108.0,1,0.1,24.003955289454478,2022,8,Thursday,6,22.22588452706687
ORD-14443,2022-10-06 12:40:32,2022-10-15 12:40:32,Next-Day,Linda Chang,Corporate,Thomasstad,WV,East,Clothing,Jeans,60.0,1,0.2,5.161253309397413,2022,10,Thursday,9,8.602088848852322
ORD-14444,2021-06-06 00:55:43,2021-06-11 00:55:43,Next-Day,Joshua Duncan,Home Office,West Jesseton,NJ,North,Office Supplies,Notebook,47.5,5,0.05,14.053965120529302,2021,6,Sunday,5,29.58729498996512
ORD-14445,2021-05-28 10:08:31,2021-05-30 10:08:31,Standard,Benjamin Young,Corporate,South Geraldmouth,ND,West,Clothing,Jacket,570.0,5,0.05,153.53097325265753,2021,5,Friday,2,26.93525846533126
ORD-14446,2022-09-11 03:55:05,2022-09-17 03:55:05,Standard,Kevin Phillips,Home Office,West Stevenfurt,PR,West,Office Supplies,Stapler,38.25,3,0.15,2.5149993596183853,2022,9,Sunday,6,6.575161724320612
ORD-14447,2023-08-24 05:48:28,2023-09-02 05:48:28,Next-Day,Sarah Thomas,Consumer,Lake Paul,NJ,West,Office Supplies,Pens,22.5,5,0.1,6.413061205694941,2023,8,Thursday,9,28.50249424626629
ORD-14448,2021-03-24 03:06:14,2021-03-26 03:06:14,Standard,Jamie Johnson,Home Office,Whiteheadville,AS,North,Electronics,Headphones,300.0,2,0.0,88.72314012301621,2021,3,Wednesday,2,29.574380040906824
ORD-14449,2023-09-19 22:07:21,2023-09-22 22:07:21,Express,Carol Harvey,Consumer,Port Matthew,RI,South,Electronics,Laptop,3420.0,3,0.05,605.5410210330292,2023,9,Tuesday,3,17.705877807978133
ORD-14450,2023-06-14 03:36:42,2023-06-24 03:36:42,Next-Day,Aaron Fischer,Home Office,Jamesmouth,GA,West,Clothing,T-Shirt,47.5,2,0.05,9.43466991531424,2023,6,Wednesday,10,19.86246297919077
ORD-14451,2021-09-23 14:40:30,2021-09-25 14:40:30,Standard,Derrick Bishop,Consumer,South Beverly,PA,North,Clothing,Jeans,142.5,2,0.05,11.654476040860844,2021,9,Thursday,2,8.178579677739691
ORD-14452,2021-09-28 18:38:48,2021-09-29 18:38:48,Standard,Dennis Gallegos,Consumer,South Tammy,AZ,South,Office Supplies,Stapler,63.75,5,0.15,5.9470319436007015,2021,9,Tuesday,1,9.328677558443003
ORD-14453,2023-08-14 04:17:42,2023-08-19 04:17:42,Standard,Todd Bradley,Corporate,Clayborough,AR,North,Clothing,T-Shirt,100.0,5,0.2,20.02155611997335,2023,8,Monday,5,20.021556119773134
ORD-14454,2023-01-09 16:14:11,2023-01-13 16:14:11,Standard,Daniel Campos,Corporate,Mooreberg,RI,South,Furniture,Chair,675.0,3,0.1,68.42424580101596,2023,1,Monday,4,10.136925303839197
ORD-14455,2021-10-04 23:40:37,2021-10-14 23:40:37,Express,Nicole Brown,Consumer,New Dwayneside,AS,West,Furniture,Chair,850.0,4,0.15,67.40669545021606,2021,10,Monday,10,7.930199464721972
ORD-14456,2021-02-02 20:12:52,2021-02-04 20:12:52,Express,Heather Johnson,Consumer,Kathleenhaven,VT,South,Office Supplies,Notebook,9.5,1,0.05,1.6016317877227155,2021,2,Tuesday,2,16.85928197425392
ORD-14457,2022-08-13 10:14:08,2022-08-20 10:14:08,Next-Day,Peggy Baker,Corporate,North Dustin,OH,North,Furniture,Desk,1140.0,3,0.05,334.3701472781128,2022,8,Saturday,7,29.330714673492942
ORD-14458,2022-01-27 16:10:06,2022-02-05 16:10:06,Standard,Cesar Thompson,Corporate,Thomasburgh,IL,East,Office Supplies,Printer Ink,42.75,1,0.05,2.352513769865808,2022,1,Thursday,9,5.50295618669188
ORD-14459,2023-04-12 06:55:46,2023-04-18 06:55:46,Standard,Annette Solis DDS,Consumer,Barrerashire,NJ,West,Electronics,Headphones,300.0,2,0.0,19.937865043098363,2023,4,Wednesday,6,6.6459550143439685
ORD-14460,2023-04-29 10:47:24,2023-05-05 10:47:24,Express,Daniel Kim,Home Office,Lake Diamondhaven,VT,North,Clothing,Jacket,360.0,3,0.0,80.61103049472479,2023,4,Saturday,6,22.39195291513913
ORD-14461,2021-05-30 20:04:57,2021-06-09 20:04:57,Express,Derrick Garcia,Consumer,South Michael,AL,East,Electronics,Laptop,3060.0,3,0.15,806.4246520576652,2021,5,Sunday,10,26.35374679926149
ORD-14462,2021-11-27 20:27:18,2021-12-02 20:27:18,Standard,Ashley Anderson PhD,Home Office,New Austinport,MP,West,Clothing,T-Shirt,20.0,1,0.2,1.4398357921136171,2021,11,Saturday,5,7.199178960208126
ORD-14463,2021-01-09 16:24:58,2021-01-11 16:24:58,Standard,Kristin Rios,Consumer,West Carolyn,AS,North,Electronics,Smartphone,4000.0,5,0.0,680.9083578860276,2021,1,Saturday,2,17.022708947146434
ORD-14464,2022-06-28 22:46:39,2022-07-08 22:46:39,Next-Day,Timothy Berger,Home Office,Shawview,SC,North,Office Supplies,Pens,4.0,1,0.2,0.5577293195571138,2022,6,Tuesday,10,13.943232985442036
ORD-14465,2021-09-28 16:51:47,2021-10-07 16:51:47,Standard,Michael Young,Consumer,Deannabury,NJ,South,Electronics,Laptop,5400.0,5,0.1,1442.5153488525525,2021,9,Tuesday,9,26.713247200968244
ORD-14466,2023-02-01 14:22:29,2023-02-11 14:22:29,Standard,Jocelyn Nolan,Corporate,Lake Lindastad,VT,North,Clothing,T-Shirt,85.0,4,0.15,12.665177813641016,2023,2,Wednesday,10,14.900209192343544
ORD-14467,2021-08-28 11:11:32,2021-08-31 11:11:32,Next-Day,Andrew Holmes,Corporate,Willisberg,CA,East,Furniture,Sofa,1995.0,3,0.05,350.84216070673955,2021,8,Saturday,3,17.58607321837412
ORD-14468,2021-05-09 21:57:13,2021-05-15 21:57:13,Express,Mrs. Ashley Khan,Consumer,Snydershire,WA,North,Furniture,Bookshelf,648.0,4,0.1,180.6233929334626,2021,5,Sunday,6,27.873980390923435
ORD-14469,2021-03-14 03:17:18,2021-03-17 03:17:18,Standard,Amanda Sanchez,Corporate,Jerryshire,PW,West,Clothing,Shoes,270.0,3,0.0,29.723649589109947,2021,3,Sunday,3,11.008759107036985
ORD-14470,2023-08-05 14:19:15,2023-08-09 14:19:15,Next-Day,Michael Wells,Consumer,Lake Patricia,OR,West,Office Supplies,Notebook,40.0,5,0.2,3.635636034608439,2023,8,Saturday,4,9.089090086293872
ORD-14471,2022-04-21 10:22:06,2022-05-01 10:22:06,Standard,Lorraine Thompson,Consumer,New Richard,VA,South,Electronics,Smartphone,3600.0,5,0.1,477.0741109234156,2022,4,Thursday,10,13.252058636757862
ORD-14472,2023-11-10 19:56:00,2023-11-16 19:56:00,Standard,Richard Travis,Home Office,Josebury,NY,South,Office Supplies,Printer Ink,40.5,1,0.1,4.989072827458052,2023,11,Friday,6,12.318698339098432
ORD-14473,2022-12-28 03:37:28,2022-12-30 03:37:28,Next-Day,Rita Johnson,Corporate,Jayshire,KY,South,Clothing,Jeans,142.5,2,0.05,19.707573819377977,2022,12,Wednesday,2,13.829876364378723
ORD-14474,2023-03-20 03:30:57,2023-03-26 03:30:57,Express,Lindsey Faulkner,Home Office,North Justin,WY,East,Furniture,Chair,425.0,2,0.15,86.73206253181814,2023,3,Monday,6,20.407544125085664
ORD-14475,2023-11-17 10:33:36,2023-11-20 10:33:36,Next-Day,Rachel Mann,Consumer,Port Jessefurt,AS,North,Office Supplies,Printer Ink,90.0,2,0.0,6.511152555617114,2023,11,Friday,3,7.234613950605298
ORD-14476,2022-11-27 08:24:19,2022-12-05 08:24:19,Next-Day,Kimberly Sanchez,Consumer,Lake Jason,WI,West,Office Supplies,Notebook,32.0,4,0.2,6.096343813853313,2022,11,Sunday,8,19.05107441769626
ORD-14477,2023-12-06 11:21:40,2023-12-14 11:21:40,Express,Tiffany Hernandez,Home Office,Lucasborough,UT,South,Office Supplies,Stapler,51.0,4,0.15,7.059671182036552,2023,12,Wednesday,8,13.84249251352574
ORD-14478,2022-09-02 09:29:27,2022-09-03 09:29:27,Standard,Adam Beard,Consumer,West Fernando,IL,North,Furniture,Bookshelf,459.0,3,0.15,48.31357799221993,2022,9,Friday,1,10.525833985210168
ORD-14479,2022-07-07 15:22:16,2022-07-09 15:22:16,Express,Miguel Taylor,Home Office,Lake Jennifer,MI,South,Electronics,Headphones,675.0,5,0.1,171.67730413276598,2022,7,Thursday,2,25.433674686298026
ORD-14480,2021-12-25 18:50:04,2021-12-28 18:50:04,Next-Day,Angela Richard,Corporate,Ericksonstad,PR,North,Furniture,Chair,1000.0,5,0.2,127.92656326809016,2021,12,Saturday,3,12.792656326796223
ORD-14481,2023-09-04 22:31:37,2023-09-05 22:31:37,Express,Zachary Mcmahon,Consumer,West Kristopher,SD,South,Clothing,Jacket,108.0,1,0.1,17.912526147757006,2023,9,Monday,1,16.585672358880693
ORD-14482,2023-03-07 06:05:41,2023-03-17 06:05:41,Next-Day,Kristen Kim,Consumer,North Sarah,UT,East,Electronics,Headphones,675.0,5,0.1,36.4690496959604,2023,3,Tuesday,10,5.4028221771713145
ORD-14483,2022-12-09 15:40:06,2022-12-16 15:40:06,Express,Scott Thomas,Home Office,Pricefurt,CO,East,Clothing,Jacket,102.0,1,0.15,23.08075264481312,2022,12,Friday,7,22.628188867241995
ORD-14484,2021-09-03 07:29:16,2021-09-08 07:29:16,Next-Day,Ryan Myers,Corporate,Lake Gerald,AK,East,Furniture,Bookshelf,162.0,1,0.1,32.40773784941878,2021,9,Friday,5,20.00477645013502
ORD-14485,2022-07-22 11:21:10,2022-07-26 11:21:10,Express,Christopher Levine,Consumer,Gregoryland,VI,North,Office Supplies,Stapler,12.75,1,0.15,3.3346748487214013,2022,7,Friday,4,26.154312536940065
ORD-14486,2021-05-05 07:04:09,2021-05-06 07:04:09,Standard,Brittany Zuniga,Corporate,Schneiderside,AL,West,Furniture,Desk,1520.0,4,0.05,93.3023613945634,2021,5,Wednesday,1,6.138313249638291
ORD-14487,2021-03-25 23:09:44,2021-03-29 23:09:44,Next-Day,Dr. Ruth Flores,Corporate,Thompsonland,UT,North,Electronics,Monitor,570.0,2,0.05,116.3723972857676,2021,3,Thursday,4,20.416210050098847
ORD-14488,2021-03-08 14:21:20,2021-03-14 14:21:20,Standard,Aaron Burton,Corporate,Boyerchester,VI,North,Office Supplies,Pens,21.25,5,0.15,5.091501196799883,2021,3,Monday,6,23.96000563087192
ORD-14489,2023-04-01 22:02:35,2023-04-10 22:02:35,Next-Day,Jennifer Lopez,Corporate,Matthewhaven,CT,East,Office Supplies,Printer Ink,40.5,1,0.1,6.780804451980088,2023,4,Saturday,9,16.742727041512744
ORD-14490,2021-04-20 00:46:05,2021-04-26 00:46:05,Next-Day,Robert Bennett,Home Office,Port Danaview,OH,West,Office Supplies,Printer Ink,42.75,1,0.05,6.478503436436248,2021,4,Tuesday,6,15.154394003005155
ORD-14491,2022-12-24 16:58:18,2023-01-03 16:58:18,Standard,Thomas Gomez,Consumer,Hannahberg,KY,North,Office Supplies,Printer Ink,76.5,2,0.15,22.88696425104464,2022,12,Saturday,10,29.917600327771844
ORD-14492,2022-06-11 20:03:45,2022-06-21 20:03:45,Next-Day,Robin Dunn,Corporate,Lake Michael,CO,East,Office Supplies,Notebook,34.0,4,0.15,4.932446201476003,2022,6,Saturday,10,14.507194709796856
ORD-14493,2023-01-29 20:20:50,2023-02-02 20:20:50,Standard,David Heath,Consumer,South Michael,AR,East,Clothing,Jeans,356.25,5,0.05,44.00369177494212,2023,1,Sunday,4,12.351913480650834
ORD-14494,2023-06-25 00:36:01,2023-07-02 00:36:01,Express,Jordan Robertson,Corporate,Rodriguezshire,IL,West,Office Supplies,Printer Ink,36.0,1,0.2,3.1108491814665604,2023,6,Sunday,7,8.641247726055967
