OrderID,OrderDate,ShipDate,ShipMode,CustomerName,Segment,City,State,Region,Category,ProductName,Sales,Quantity,Discount,Profit
ORD-14626,2022-10-06 21:54:21,2022-10-16 21:54:21,Express,James Erickson,Corporate,New Jessicaville,AR,West,Office Supplies,Notebook,40.0,4,0.0,8.034314836023935
ORD-14627,2023-01-10 22:48:41,2023-01-18 22:48:41,Standard,Mark White,Home Office,West Tyler,OH,West,Furniture,Desk,1600.0,4,0.0,110.41203844275398
ORD-14628,2021-11-01 07:01:50,2021-11-06 07:01:50,Next-Day,Melissa Gonzalez,Corporate,New Kaitlyn,MH,South,Office Supplies,Notebook,9.5,1,0.05,1.2443048521547855
ORD-14629,2022-03-18 03:51:19,2022-03-20 03:51:19,Standard,Shannon Conrad,Home Office,Sandersland,OH,North,Furniture,Bookshelf,162.0,1,0.1,20.129737258609598
ORD-14630,2023-09-23 20:44:28,2023-10-02 20:44:28,Standard,Dr. Alex Velasquez MD,Home Office,Erikberg,OH,West,Clothing,Jeans,255.0,4,0.15,55.60357496200758
ORD-14631,2023-03-26 01:52:15,2023-04-05 01:52:15,Standard,Adam Campbell,Home Office,Lake Jessica,AK,West,Clothing,T-Shirt,25.0,1,0.0,6.2966385761907855
ORD-14632,2021-04-29 15:57:06,2021-05-06 15:57:06,Next-Day,William Little,Corporate,Simpsonchester,AS,South,Clothing,Jeans,202.5,3,0.1,59.15760408905709
ORD-14633,2023-05-20 06:01:23,2023-05-25 06:01:23,Express,Lauren Johnson,Consumer,Port Joshua,MI,South,Office Supplies,Notebook,45.0,5,0.1,5.606102859730405
ORD-14634,2022-07-15 22:52:32,2022-07-19 22:52:32,Standard,Ebony Schmidt,Consumer,East Aaronshire,NH,North,Clothing,Jacket,288.0,3,0.2,34.674623202272755
ORD-14635,2022-10-17 08:54:18,2022-10-24 08:54:18,Next-Day,Dylan Ballard,Consumer,Frankhaven,CO,West,Furniture,Sofa,700.0,1,0.0,49.20277405737785
ORD-14636,2023-08-02 02:36:28,2023-08-10 02:36:28,Standard,Antonio Baker,Home Office,Lake Kaitlin,MT,South,Electronics,Smartphone,640.0,1,0.2,57.115774735016565
ORD-14637,2021-05-23 00:21:04,2021-05-27 00:21:04,Standard,Hannah Sanders,Corporate,Bondport,NV,East,Furniture,Desk,380.0,1,0.05,29.27180730211166
ORD-14638,2023-03-29 18:02:37,2023-04-01 18:02:37,Standard,Jeffrey Harris,Home Office,Port Kathryn,VT,East,Electronics,Monitor,300.0,1,0.0,78.47467730511501
ORD-14639,2022-07-27 11:47:37,2022-08-01 11:47:37,Next-Day,Brandon Munoz,Consumer,East Robert,WV,North,Electronics,Smartphone,760.0,1,0.05,120.21472328313106
ORD-14640,2021-11-14 02:15:28,2021-11-16 02:15:28,Express,Bianca Mcbride,Corporate,Shepherdton,DC,West,Furniture,Sofa,1785.0,3,0.15,490.6963217486291
ORD-14641,2022-01-24 15:26:56,2022-01-29 15:26:56,Express,Victor Wright,Corporate,Lake Paul,PR,South,Clothing,T-Shirt,95.0,4,0.05,4.7596964845940155
ORD-14642,2023-01-10 05:23:05,2023-01-18 05:23:05,Next-Day,Julian Hester,Home Office,South Matthew,MO,West,Clothing,Shoes,324.0,4,0.1,68.69816416498448
ORD-14643,2022-08-23 14:13:31,2022-09-02 14:13:31,Next-Day,Mark Mendoza,Home Office,East Josephchester,KS,North,Office Supplies,Stapler,71.25,5,0.05,8.560452046779279
ORD-14644,2021-03-30 09:24:08,2021-04-05 09:24:08,Express,Sabrina Rowe,Home Office,Port Nathan,RI,East,Office Supplies,Printer Ink,81.0,2,0.1,5.917116788443808
ORD-14645,2023-04-20 12:29:15,2023-04-30 12:29:15,Express,Kevin Schmidt,Corporate,Kellihaven,MA,North,Electronics,Headphones,240.0,2,0.2,29.872433106562905
ORD-14646,2022-04-20 00:08:03,2022-04-22 00:08:03,Express,John Williams,Corporate,East Charlotteview,CA,East,Electronics,Laptop,1080.0,1,0.1,66.87444485500764
ORD-14647,2023-12-29 10:39:07,2024-01-07 10:39:07,Express,Sonya King,Consumer,South Janiceland,LA,South,Furniture,Desk,2000.0,5,0.0,322.27920247132425
ORD-14648,2022-06-10 00:03:38,2022-06-12 00:03:38,Express,Andre Delgado,Consumer,North Amandaburgh,CO,North,Clothing,T-Shirt,45.0,2,0.1,6.15296622568481
ORD-14649,2021-12-18 11:04:05,2021-12-23 11:04:05,Standard,Michael Stone,Corporate,Port Dana,VA,North,Electronics,Monitor,900.0,3,0.0,73.6491343096463
ORD-14650,2023-09-24 17:13:14,2023-09-27 17:13:14,Standard,Misty Thompson,Home Office,Port Debratown,MD,West,Furniture,Desk,1900.0,5,0.05,308.5460703741462
ORD-14651,2023-07-04 19:10:00,2023-07-11 19:10:00,Standard,Laura Anthony,Consumer,Lawrencefurt,WA,South,Clothing,Shoes,405.0,5,0.1,55.355082184025264
ORD-14652,2021-10-04 06:25:33,2021-10-07 06:25:33,Next-Day,Ruth Brown,Consumer,West Tammy,MD,South,Furniture,Chair,450.0,2,0.1,119.96360922008938
ORD-14653,2021-02-22 20:41:21,2021-03-04 20:41:21,Standard,Dana Floyd,Corporate,Newmanburgh,AK,North,Clothing,Jacket,108.0,1,0.1,31.338451298882564
ORD-14654,2022-09-10 23:00:50,2022-09-16 23:00:50,Standard,Laura Miller,Consumer,West Zachary,MD,North,Clothing,T-Shirt,71.25,3,0.05,17.056379655192565
ORD-14655,2022-09-08 19:55:15,2022-09-10 19:55:15,Standard,Michelle Alexander,Home Office,West Patrickberg,NC,North,Office Supplies,Stapler,38.25,3,0.15,4.149880421644696
ORD-14656,2023-05-23 22:18:05,2023-05-29 22:18:05,Express,Jasmine Sampson,Consumer,Kaitlinville,MH,West,Electronics,Smartphone,4000.0,5,0.0,360.18885663456706
ORD-14657,2022-11-13 09:51:54,2022-11-19 09:51:54,Express,Ricky Richardson,Home Office,Lopeztown,FL,East,Electronics,Smartphone,2560.0,4,0.2,553.373481106881
ORD-14658,2022-04-02 15:35:03,2022-04-06 15:35:03,Next-Day,Kevin Johnson,Corporate,Armstrongborough,WA,East,Furniture,Bookshelf,432.0,3,0.2,96.35438194293349
ORD-14659,2021-07-15 21:42:14,2021-07-25 21:42:14,Standard,Kurt Smith,Consumer,Andrewtown,DC,West,Furniture,Chair,1062.5,5,0.15,155.99096820694228
ORD-14660,2021-02-06 07:43:04,2021-02-08 07:43:04,Standard,Elizabeth Allen,Consumer,West Donna,NV,West,Furniture,Sofa,700.0,1,0.0,85.29603449097016
ORD-14661,2022-09-22 12:58:47,2022-09-23 12:58:47,Express,Kenneth Lopez,Corporate,North Christy,NH,East,Furniture,Bookshelf,720.0,4,0.0,204.22750010582735
ORD-14662,2022-05-31 23:42:37,2022-06-06 23:42:37,Standard,David Mann,Consumer,Cruzmouth,PW,East,Electronics,Monitor,1275.0,5,0.15,330.6389982685631
ORD-14663,2023-07-03 20:54:11,2023-07-13 20:54:11,Express,Jeffery Thompson,Home Office,Jacquelineshire,AR,West,Furniture,Sofa,3500.0,5,0.0,532.5302638644556
ORD-14664,2022-04-01 11:37:43,2022-04-11 11:37:43,Next-Day,Brandy Hall,Home Office,New Denise,MT,North,Office Supplies,Notebook,24.0,3,0.2,4.690981545025387
ORD-14665,2021-05-30 02:40:59,2021-06-06 02:40:59,Next-Day,Melissa Reed,Consumer,Port Steven,NC,North,Furniture,Bookshelf,153.0,1,0.15,8.726302512324759
ORD-14666,2023-11-11 19:47:27,2023-11-15 19:47:27,Standard,Robert Casey,Consumer,Claytonfort,IL,North,Electronics,Smartphone,2160.0,3,0.1,254.88037701634028
ORD-14667,2021-08-02 16:30:02,2021-08-04 16:30:02,Next-Day,Deborah Jenkins,Consumer,West Matthewborough,DE,North,Electronics,Laptop,1140.0,1,0.05,64.05050606826693
ORD-14668,2022-08-28 15:56:27,2022-09-01 15:56:27,Express,Stephen Roberts,Home Office,Lake Kennethborough,RI,North,Clothing,T-Shirt,23.75,1,0.05,4.262817123219774
ORD-14669,2021-08-21 04:31:18,2021-08-25 04:31:18,Express,Kelli Hayes,Corporate,North Nancy,RI,East,Electronics,Tablet,1440.0,4,0.2,117.73503621259711
ORD-14670,2021-04-02 11:02:52,2021-04-11 11:02:52,Next-Day,Michelle Wallace MD,Corporate,Alexisborough,AZ,South,Office Supplies,Pens,20.0,5,0.2,5.489104744287406
ORD-14671,2021-07-27 23:29:24,2021-07-28 23:29:24,Express,Garrett Martin,Home Office,South Joseph,LA,North,Office Supplies,Printer Ink,144.0,4,0.2,43.14124895523655
ORD-14672,2021-04-26 01:10:43,2021-05-02 01:10:43,Next-Day,Susan Williams,Corporate,Tinaborough,NV,West,Furniture,Sofa,665.0,1,0.05,95.58455652366303
ORD-14673,2023-09-01 09:44:45,2023-09-09 09:44:45,Standard,Richard Levine,Home Office,Stephanieshire,GA,East,Electronics,Headphones,142.5,1,0.05,16.529409629337675
ORD-14674,2022-10-11 12:07:27,2022-10-17 12:07:27,Next-Day,Misty Carroll,Corporate,Ryanburgh,GU,South,Furniture,Bookshelf,288.0,2,0.2,48.46501925716012
ORD-14675,2021-05-19 06:47:16,2021-05-20 06:47:16,Next-Day,Steven Olsen,Home Office,New Kurtport,MT,East,Office Supplies,Printer Ink,72.0,2,0.2,6.194746026866328
ORD-14676,2021-09-26 04:43:28,2021-10-02 04:43:28,Next-Day,Katelyn Cain,Home Office,Robertland,LA,West,Furniture,Sofa,2660.0,4,0.05,487.60199692606665
ORD-14677,2023-05-22 01:32:44,2023-05-24 01:32:44,Standard,Kristina Hensley,Corporate,Molinafort,PW,South,Electronics,Tablet,1215.0,3,0.1,84.3112151104224
ORD-14678,2021-09-03 17:10:15,2021-09-07 17:10:15,Next-Day,Dennis Vaughn,Consumer,Stewartshire,AR,West,Electronics,Laptop,1020.0,1,0.15,69.42150207223902
ORD-14679,2021-07-18 07:11:54,2021-07-19 07:11:54,Next-Day,Jacqueline Reyes,Corporate,Markborough,CA,West,Electronics,Smartphone,2560.0,4,0.2,141.68474254564853
ORD-14680,2022-01-18 19:30:47,2022-01-24 19:30:47,Standard,Grace Sanders,Home Office,Mariahview,FL,West,Office Supplies,Pens,18.0,4,0.1,4.667229690362603
ORD-14681,2022-08-25 15:12:24,2022-08-31 15:12:24,Express,Denise Whitney,Home Office,Davidborough,NC,East,Office Supplies,Printer Ink,202.5,5,0.1,55.06356830630963
ORD-14682,2021-09-09 22:03:29,2021-09-18 22:03:29,Next-Day,Benjamin Wood,Home Office,Tiffanyhaven,TN,East,Electronics,Laptop,2280.0,2,0.05,338.3327511980653
ORD-14683,2022-05-26 17:53:47,2022-06-05 17:53:47,Standard,Jose Wheeler,Consumer,Port Kenneth,CA,South,Office Supplies,Pens,23.75,5,0.05,2.2806058181945796
ORD-14684,2021-02-01 16:32:10,2021-02-03 16:32:10,Express,Bryan Nguyen,Home Office,Burnettton,RI,East,Office Supplies,Stapler,24.0,2,0.2,3.1514612814247207
ORD-14685,2022-03-21 20:20:44,2022-03-31 20:20:44,Next-Day,Melissa Johnson,Consumer,New Cynthia,MH,North,Office Supplies,Printer Ink,144.0,4,0.2,38.37889191008961
ORD-14686,2023-05-23 17:37:37,2023-05-31 17:37:37,Express,Michael Petersen,Corporate,Bishophaven,AS,South,Furniture,Chair,1062.5,5,0.15,216.72086304254867
ORD-14687,2023-10-23 08:27:47,2023-10-30 08:27:47,Next-Day,Robert Berry,Corporate,Gloriabury,KY,West,Electronics,Laptop,1920.0,2,0.2,108.6325364079323
ORD-14688,2021-01-02 20:22:47,2021-01-07 20:22:47,Next-Day,Teresa Bradley,Home Office,South Zachary,NC,West,Furniture,Bookshelf,720.0,4,0.0,49.44119580719448
ORD-14689,2022-08-24 17:21:15,2022-09-01 17:21:15,Express,Seth White,Home Office,South Michael,MD,South,Office Supplies,Notebook,45.0,5,0.1,2.7267330105562118
ORD-14690,2021-08-01 03:22:55,2021-08-05 03:22:55,Standard,Cynthia Hernandez,Consumer,Shawstad,VT,East,Furniture,Desk,800.0,2,0.0,181.65915105852736
ORD-14691,2021-04-25 01:10:34,2021-04-28 01:10:34,Standard,Teresa Le,Corporate,South Christinafurt,MP,East,Furniture,Sofa,1260.0,2,0.1,115.13956897607008
ORD-14692,2023-09-17 03:25:19,2023-09-25 03:25:19,Standard,Christopher Simon,Home Office,Oliviaberg,OH,North,Clothing,Shoes,72.0,1,0.2,7.7697294646794886
ORD-14693,2022-11-14 20:47:35,2022-11-19 20:47:35,Next-Day,Joseph Rodgers,Home Office,North Lindsey,OK,North,Furniture,Bookshelf,576.0,4,0.2,118.15475313997734
ORD-14694,2023-02-13 18:11:52,2023-02-21 18:11:52,Express,April Pittman,Corporate,South Sandra,WV,East,Electronics,Laptop,4800.0,4,0.0,1144.4643171015614
ORD-14695,2021-03-02 11:08:44,2021-03-07 11:08:44,Standard,Kevin Williamson,Home Office,West Johnside,HI,North,Office Supplies,Notebook,38.0,4,0.05,8.291570662855131
ORD-14696,2021-12-06 20:06:45,2021-12-09 20:06:45,Next-Day,Benjamin Shaw,Corporate,East Julieside,NH,East,Clothing,Jacket,408.0,4,0.15,71.71099504722132
ORD-14697,2022-01-18 05:50:10,2022-01-24 05:50:10,Next-Day,Amy Garcia,Corporate,North Emily,RI,East,Electronics,Laptop,2400.0,2,0.0,332.81665397109606
ORD-14698,2021-01-05 08:02:20,2021-01-06 08:02:20,Express,Anthony Barton,Home Office,Rodriguezside,GU,North,Office Supplies,Printer Ink,171.0,4,0.05,42.44913085806068
ORD-14699,2022-08-29 18:43:57,2022-09-06 18:43:57,Next-Day,Erika Reed,Consumer,Crawfordton,CA,West,Clothing,T-Shirt,118.75,5,0.05,16.975852261995605
ORD-14700,2022-10-09 14:39:16,2022-10-17 14:39:16,Standard,Larry Hill,Home Office,Whitneymouth,ND,West,Clothing,T-Shirt,100.0,4,0.0,13.259069978874788
ORD-14701,2022-04-27 05:35:37,2022-05-03 05:35:37,Express,Eric Gordon,Consumer,Victoriaside,MO,East,Furniture,Chair,600.0,3,0.2,63.348232115296945
ORD-14702,2022-09-30 07:12:22,2022-10-06 07:12:22,Next-Day,Matthew Brooks,Consumer,South Crystal,FL,North,Clothing,Shoes,306.0,4,0.15,45.88908632943723
ORD-14703,2021-07-30 14:37:07,2021-08-03 14:37:07,Standard,William Rodriguez,Corporate,Heidifort,KS,East,Clothing,Jacket,324.0,3,0.1,90.07241899756423
ORD-14704,2022-06-20 14:35:47,2022-06-30 14:35:47,Standard,Molly Martinez,Consumer,Port Logan,MO,West,Clothing,Jacket,102.0,1,0.15,18.769409557573926
ORD-14705,2021-10-21 13:48:48,2021-10-25 13:48:48,Next-Day,Dr. Lauren Mays,Consumer,New Austinburgh,PA,North,Office Supplies,Pens,20.0,5,0.2,5.821026782249747
ORD-14706,2023-11-10 01:56:43,2023-11-14 01:56:43,Express,Gerald Rose,Corporate,New Kevin,NE,South,Clothing,Jeans,356.25,5,0.05,70.5705580736556
ORD-14707,2023-06-10 04:15:46,2023-06-18 04:15:46,Standard,Linda Olson,Home Office,Alanland,AK,East,Clothing,Shoes,216.0,3,0.2,60.1483807656508
ORD-14708,2023-06-29 11:01:25,2023-07-01 11:01:25,Standard,Wendy Nelson,Home Office,South Dalton,WI,West,Office Supplies,Notebook,19.0,2,0.05,2.256015321841725
ORD-14709,2023-10-10 21:19:11,2023-10-19 21:19:11,Express,Mr. George Nichols,Corporate,Paulton,CA,West,Office Supplies,Printer Ink,45.0,1,0.0,2.815057307404008
ORD-14710,2021-03-13 16:45:35,2021-03-20 16:45:35,Standard,Robert Freeman,Home Office,Shannonfort,GA,East,Furniture,Bookshelf,144.0,1,0.2,14.941759085905634
ORD-14711,2022-07-27 20:32:41,2022-08-02 20:32:41,Express,James Hampton,Consumer,New Tracyville,VT,West,Electronics,Monitor,1200.0,4,0.0,135.5120749179225
ORD-14712,2023-03-20 20:17:44,2023-03-28 20:17:44,Express,Joshua Hart,Home Office,West Susanside,WY,East,Furniture,Bookshelf,288.0,2,0.2,68.2209969239229
ORD-14713,2022-10-13 08:25:27,2022-10-17 08:25:27,Next-Day,Donna Reed,Home Office,South Raymondview,NC,West,Clothing,T-Shirt,22.5,1,0.1,6.73940694672078
ORD-14714,2022-12-08 09:14:17,2022-12-09 09:14:17,Standard,Tiffany Hall,Home Office,Phelpsmouth,OR,North,Clothing,T-Shirt,42.5,2,0.15,11.789149267155885
ORD-14715,2021-08-04 14:01:21,2021-08-14 14:01:21,Express,Amy Rice,Corporate,Nicoleview,PR,South,Electronics,Laptop,2400.0,2,0.0,545.7350397374457
ORD-14716,2023-04-23 06:26:44,2023-04-30 06:26:44,Next-Day,Monica Roberts,Corporate,West Michaelberg,OR,South,Electronics,Headphones,360.0,3,0.2,50.42716138327707
ORD-14717,2021-08-11 06:03:32,2021-08-20 06:03:32,Express,Mark Malone,Home Office,Sheliaport,FM,West,Electronics,Laptop,4800.0,5,0.2,699.3621398946268
ORD-14718,2022-07-13 03:47:39,2022-07-14 03:47:39,Express,Laurie Espinoza,Home Office,Davidhaven,DC,West,Electronics,Laptop,1920.0,2,0.2,464.7309515820424
ORD-14719,2023-04-02 10:10:56,2023-04-09 10:10:56,Standard,Riley Moran,Consumer,Loveport,AR,West,Furniture,Sofa,2660.0,4,0.05,625.9863040998948
ORD-14720,2023-08-02 21:48:05,2023-08-10 21:48:05,Express,Lori Hood,Corporate,New Alexis,CO,East,Furniture,Chair,850.0,4,0.15,200.93515062135796
ORD-14721,2023-01-23 06:22:45,2023-01-31 06:22:45,Next-Day,Brent Wise,Corporate,New Janetown,NH,North,Office Supplies,Stapler,30.0,2,0.0,7.141492622611188
ORD-14722,2023-10-10 16:29:02,2023-10-18 16:29:02,Next-Day,Becky Estes,Corporate,Smithtown,ME,East,Clothing,Shoes,427.5,5,0.05,39.52946134714915
ORD-14723,2021-10-14 04:43:07,2021-10-22 04:43:07,Next-Day,Mark Strickland,Home Office,Joyfurt,LA,South,Clothing,Jacket,192.0,2,0.2,17.021020949029978
ORD-14724,2023-10-11 04:59:05,2023-10-19 04:59:05,Next-Day,Ryan Meadows,Home Office,Patriciafort,MI,East,Office Supplies,Printer Ink,85.5,2,0.05,16.974728843051793
ORD-14725,2023-04-01 16:00:19,2023-04-06 16:00:19,Express,Curtis Rodriguez,Corporate,Hutchinsonstad,MO,East,Furniture,Chair,1000.0,5,0.2,241.7111712480789
ORD-14726,2022-04-13 19:46:13,2022-04-16 19:46:13,Express,David Smith,Consumer,Danashire,WI,East,Clothing,Shoes,270.0,3,0.0,63.58984369383038
ORD-14727,2022-12-24 05:36:49,2023-01-03 05:36:49,Next-Day,Derrick Brock,Home Office,North Lesliechester,NM,East,Office Supplies,Printer Ink,144.0,4,0.2,16.011906771254292
ORD-14728,2021-08-25 05:23:16,2021-08-30 05:23:16,Express,Courtney Hernandez,Consumer,Reneehaven,AR,South,Electronics,Monitor,570.0,2,0.05,169.4593520012147
ORD-14729,2022-04-27 10:11:50,2022-05-02 10:11:50,Standard,Ryan Owen,Corporate,South Suzanneside,NM,North,Office Supplies,Stapler,67.5,5,0.1,4.68817045269512
ORD-14730,2023-03-13 03:18:31,2023-03-18 03:18:31,Standard,Katie Gilbert,Home Office,Munozport,NH,East,Clothing,Jeans,356.25,5,0.05,94.42082434818275
ORD-14731,2021-04-07 12:27:28,2021-04-08 12:27:28,Next-Day,Samantha Heath,Consumer,Chanton,NV,South,Office Supplies,Pens,9.0,2,0.1,1.0279646744138102
ORD-14732,2021-11-11 23:14:27,2021-11-14 23:14:27,Express,Jacqueline Cummings,Consumer,New Tim,VA,East,Clothing,Jacket,480.0,5,0.2,29.65014556674546
ORD-14733,2022-03-01 03:54:14,2022-03-04 03:54:14,Express,Rickey Mccormick,Home Office,Lake Eric,SD,East,Office Supplies,Notebook,8.5,1,0.15,0.9825865296820544
ORD-14734,2023-11-13 16:27:50,2023-11-23 16:27:50,Next-Day,Marvin Brown,Corporate,Tonyafurt,VA,East,Office Supplies,Stapler,57.0,4,0.05,9.244759579938993
ORD-14735,2022-02-12 17:00:23,2022-02-14 17:00:23,Standard,Lisa Ford,Home Office,Larryborough,NY,North,Office Supplies,Pens,20.0,5,0.2,5.363668194200887
ORD-14736,2021-04-10 18:10:59,2021-04-11 18:10:59,Next-Day,Dr. Michelle Rodriguez,Corporate,Port Karentown,MH,West,Furniture,Chair,1187.5,5,0.05,234.00379161117658
ORD-14737,2023-01-10 12:21:30,2023-01-20 12:21:30,Next-Day,Mr. Dustin Best,Home Office,East Lisa,NJ,South,Furniture,Desk,680.0,2,0.15,148.95907334097316
ORD-14738,2023-10-18 15:08:22,2023-10-23 15:08:22,Express,Steven Fernandez,Corporate,Johnsonmouth,OH,North,Electronics,Tablet,765.0,2,0.15,80.21944691422304
ORD-14739,2021-01-06 23:21:40,2021-01-12 23:21:40,Standard,Michael Alvarez,Corporate,Galvanton,MS,East,Electronics,Tablet,1800.0,4,0.0,415.2554527621552
ORD-14740,2023-01-04 04:46:41,2023-01-06 04:46:41,Standard,Christine Good,Home Office,South Richard,PW,East,Furniture,Sofa,3500.0,5,0.0,283.3587198823193
ORD-14741,2022-04-04 01:44:01,2022-04-10 01:44:01,Express,Megan Jordan,Home Office,Sheltonberg,MT,South,Electronics,Smartphone,3400.0,5,0.15,376.74224232747383
ORD-14742,2022-11-19 23:34:43,2022-11-23 23:34:43,Standard,Monica Ross,Home Office,Chavezview,HI,North,Electronics,Laptop,2400.0,2,0.0,344.86847320384123
ORD-14743,2022-02-11 19:28:57,2022-02-12 19:28:57,Next-Day,Timothy Padilla,Corporate,Smithton,AR,North,Clothing,Jacket,108.0,1,0.1,31.599260898006705
ORD-14744,2021-09-13 10:25:04,2021-09-17 10:25:04,Standard,Valerie Mcguire,Consumer,Lake Jasonborough,NE,South,Electronics,Tablet,405.0,1,0.1,26.239918988527233
ORD-14745,2021-01-20 23:38:59,2021-01-24 23:38:59,Standard,Antonio Miller,Corporate,Lake Lisa,OH,South,Clothing,Shoes,90.0,1,0.0,16.944279286236036
ORD-14746,2022-08-13 13:05:31,2022-08-15 13:05:31,Express,Robert Nelson,Corporate,South Sarah,SD,West,Electronics,Smartphone,760.0,1,0.05,129.9066013685637
ORD-14747,2021-11-09 18:30:33,2021-11-13 18:30:33,Express,Tiffany Alvarado,Home Office,Mooneyport,ME,South,Clothing,T-Shirt,95.0,4,0.05,11.884996441255069
ORD-14748,2022-02-23 18:08:09,2022-03-05 18:08:09,Next-Day,Derek Curtis,Corporate,New Christytown,CT,North,Furniture,Desk,1280.0,4,0.2,257.3952439118834
ORD-14749,2021-03-21 18:51:30,2021-03-29 18:51:30,Standard,Raymond Guerrero,Corporate,Port Rachel,MN,North,Furniture,Bookshelf,432.0,3,0.2,89.65423087899606
ORD-14750,2021-01-23 22:25:49,2021-01-24 22:25:49,Express,Joseph Livingston,Consumer,East Amandamouth,SD,East,Electronics,Headphones,285.0,2,0.05,35.148387407914875
ORD-14751,2023-06-24 00:42:42,2023-07-02 00:42:42,Standard,Jeremy Bean,Corporate,New Janetmouth,VA,East,Furniture,Chair,900.0,4,0.1,223.7472051592194
ORD-14752,2022-04-08 11:34:27,2022-04-12 11:34:27,Express,Heather Butler,Consumer,Melissaburgh,LA,North,Clothing,Shoes,144.0,2,0.2,9.550130248407536
ORD-14753,2023-09-23 16:24:10,2023-09-25 16:24:10,Express,Cody Sullivan,Consumer,Lake Susantown,OK,North,Furniture,Bookshelf,810.0,5,0.1,196.46100373752685
ORD-14754,2023-08-10 17:52:04,2023-08-16 17:52:04,Express,Heather Marks,Home Office,Shawnstad,IA,North,Office Supplies,Printer Ink,180.0,5,0.2,41.18694105123874
ORD-14755,2023-03-03 02:15:17,2023-03-09 02:15:17,Express,Eric Abbott,Home Office,North Nancyside,MN,West,Furniture,Desk,400.0,1,0.0,97.11567172967473
ORD-14756,2022-01-29 01:35:19,2022-02-03 01:35:19,Express,Heather Maldonado MD,Corporate,New Michael,LA,South,Furniture,Desk,380.0,1,0.05,39.7832071981932
ORD-14757,2023-01-24 04:59:49,2023-01-29 04:59:49,Standard,Stephanie Mcgee,Home Office,East Greggbury,IN,East,Electronics,Headphones,240.0,2,0.2,15.626334823404736
ORD-14758,2023-01-09 22:49:14,2023-01-17 22:49:14,Next-Day,Norman Deleon,Home Office,Stevenhaven,WY,South,Electronics,Smartphone,2400.0,3,0.0,579.6864515079255
ORD-14759,2023-05-21 07:47:46,2023-05-30 07:47:46,Next-Day,Taylor Miller,Home Office,East William,PR,East,Electronics,Monitor,510.0,2,0.15,76.14390014841113
ORD-14760,2021-08-18 05:23:35,2021-08-27 05:23:35,Express,James Benjamin,Corporate,North Matthew,AK,South,Furniture,Bookshelf,486.0,3,0.1,123.46483073455192
ORD-14761,2023-04-01 18:39:32,2023-04-03 18:39:32,Standard,Danny Russell,Home Office,Johnport,OK,West,Furniture,Bookshelf,765.0,5,0.15,160.66712954803663
ORD-14762,2021-01-24 06:59:37,2021-01-27 06:59:37,Standard,Tammy Evans,Corporate,West Lesliefurt,CT,North,Electronics,Smartphone,640.0,1,0.2,109.17189247797388
ORD-14763,2022-12-16 15:48:42,2022-12-17 15:48:42,Standard,Laura Rios,Home Office,Port Mary,AS,North,Office Supplies,Stapler,75.0,5,0.0,15.172773212989814
ORD-14764,2021-09-09 10:56:38,2021-09-17 10:56:38,Next-Day,Kathryn Jackson,Corporate,Lake Jamesland,NH,South,Office Supplies,Pens,16.0,4,0.2,3.278133723913072
ORD-14765,2023-11-17 16:46:12,2023-11-18 16:46:12,Standard,Robert Moore,Home Office,Lake Shawnbury,MT,South,Furniture,Desk,1440.0,4,0.1,234.86212555875676
ORD-14766,2021-09-25 07:45:52,2021-09-30 07:45:52,Next-Day,Sarah Middleton,Corporate,East Matthewborough,LA,South,Furniture,Desk,1020.0,3,0.15,125.76885846934613
ORD-14767,2022-04-15 16:51:32,2022-04-24 16:51:32,Express,Alyssa Rivera,Corporate,New Blake,WA,West,Electronics,Monitor,1140.0,4,0.05,157.3768767946327
ORD-14768,2021-10-09 20:44:34,2021-10-12 20:44:34,Standard,Benjamin Cain,Consumer,East Natalie,WI,West,Office Supplies,Stapler,42.75,3,0.05,9.523585430718446
ORD-14769,2023-06-03 13:56:58,2023-06-11 13:56:58,Next-Day,Benjamin Martin,Home Office,West Robert,ID,North,Office Supplies,Stapler,25.5,2,0.15,1.4052438164540466
ORD-14770,2021-10-21 23:03:34,2021-10-24 23:03:34,Express,Jeffrey Gardner,Home Office,Zacharyburgh,NH,East,Furniture,Sofa,1120.0,2,0.2,112.69580622618118
ORD-14771,2021-02-09 09:33:58,2021-02-10 09:33:58,Standard,Patricia Jensen,Consumer,East Stephenberg,WA,North,Office Supplies,Printer Ink,121.5,3,0.1,19.184624061455445
ORD-14772,2021-06-01 14:44:24,2021-06-10 14:44:24,Standard,Stephen Bowers,Corporate,Allisonfort,CA,South,Electronics,Laptop,1920.0,2,0.2,295.8222613039748
ORD-14773,2022-05-15 15:13:32,2022-05-16 15:13:32,Next-Day,Anthony Reese,Consumer,West Jeffrey,PA,East,Electronics,Monitor,1500.0,5,0.0,345.8790693230543
ORD-14774,2022-09-13 19:14:02,2022-09-22 19:14:02,Next-Day,Lisa Snow,Home Office,South Stephanie,ID,West,Electronics,Laptop,5700.0,5,0.05,377.49174249514806
ORD-14775,2023-09-01 12:14:57,2023-09-10 12:14:57,Standard,Alicia Gutierrez,Home Office,Hillton,OR,West,Furniture,Bookshelf,324.0,2,0.1,68.99001231987432
ORD-14776,2022-09-02 02:31:19,2022-09-09 02:31:19,Express,Ross Garcia,Home Office,Jaredmouth,AK,North,Office Supplies,Stapler,38.25,3,0.15,3.2170995248085976
